==================
[ OK ] Hello World
[INFO]à==================
[ OK ] Hello World
[INFO] Calibrating current sensor
[ OK ] Done!
[INFO] Starting INA219
[ OK ] Done!
[INFO] Starting read_current task
3948,720,357,146,5.612690,0.000935
3908,714,374,149,5.659843,0.001879
3824,750,375,147,5.713734,0.002831
3780,700,371,136,5.754151,0.003790
3728,708,354,136,5.801305,0.004757
3720,700,367,139,5.848459,0.005732
3676,662,347,129,5.895613,0.006714
3768,668,339,125,5.936030,0.007704
3864,684,340,131,5.976448,0.008700
3960,722,354,143,6.030338,0.009705
4052,692,352,141,6.077492,0.010718
4140,686,346,143,6.124646,0.011738
4224,698,356,149,6.171800,0.012767
4324,674,337,144,6.218954,0.013804
4404,734,367,161,6.272844,0.014849
4488,702,345,154,6.326734,0.015904
4572,738,369,167,6.387360,0.016968
4656,726,363,167,6.441250,0.018042
4740,734,367,172,6.495141,0.019124
4840,768,384,185,6.508613,0.020209
4924,772,375,184,6.522086,0.021296
5008,744,372,185,6.535558,0.022385
5100,774,397,197,6.555767,0.023478
5204,830,415,215,6.582712,0.024575
5312,802,413,211,6.609657,0.025677
5416,804,402,216,6.636602,0.026783
5520,836,416,228,6.670283,0.027894
5632,820,410,229,6.703965,0.029012
5728,836,422,241,6.737646,0.030135
5832,806,403,234,6.771327,0.031263
5912,792,412,242,6.805009,0.032397
6020,854,423,252,6.838690,0.033537
6128,842,421,256,6.872372,0.034683
6212,780,401,247,6.906053,0.035834
6316,800,400,251,6.932998,0.036989
6420,804,402,257,6.966679,0.038150
6520,830,407,264,7.000360,0.039317
6628,858,429,283,7.034042,0.040489
6716,856,431,288,7.074460,0.041668
6836,836,410,279,7.101405,0.042852
6952,870,435,301,7.141822,0.044042
7048,832,402,282,7.168767,0.045237
7164,884,442,315,7.202448,0.046437
7280,866,433,313,7.236130,0.047643
7336,836,439,319,7.276547,0.048856
7380,862,431,316,7.303493,0.050073
7408,854,418,308,7.330438,0.051295
7452,836,430,318,7.357383,0.052521
7488,874,437,326,7.384327,0.053752
7520,886,431,323,7.411273,0.054987
7528,854,427,319,7.438218,0.056227
7528,880,440,329,7.458426,0.057470
7544,898,447,336,7.492108,0.058719
7560,906,453,341,7.519053,0.059972
7552,894,453,341,7.552734,0.061231
7572,904,452,339,7.572943,0.062493
7588,904,452,341,7.593152,0.063758
7596,892,434,328,7.606625,0.065026
7608,840,420,318,7.620097,0.066296
7568,752,376,283,7.613361,0.067565
7492,604,314,233,7.599888,0.068832
7392,616,308,226,7.566207,0.070093
7296,668,333,241,7.545998,0.071350
7252,694,359,259,7.525789,0.072605
7212,706,353,252,7.505580,0.073856
7188,758,365,261,7.485372,0.075103
7172,766,383,274,7.471899,0.076349
7160,778,389,277,7.458426,0.077592
7164,762,374,265,7.438218,0.078831
7168,768,384,274,7.418009,0.080068
7156,794,415,295,7.411273,0.081303
7184,800,387,275,7.391064,0.082535
7196,790,395,282,7.370855,0.083763
7196,830,411,293,7.350646,0.084988
7224,844,422,303,7.343910,0.086212
7240,824,412,297,7.323701,0.087433
7264,854,430,310,7.316965,0.088652
7288,814,407,295,7.310229,0.089871
7296,822,421,306,7.316965,0.091090
7324,856,424,308,7.343910,0.092314
7348,882,441,321,7.377591,0.093544
7364,882,434,318,7.404536,0.094778
7388,822,411,301,7.418009,0.096014
7388,838,419,308,7.438218,0.097254
7400,868,428,315,7.451690,0.098496
7416,872,436,321,7.471899,0.099741
7404,834,419,308,7.478635,0.100988
7420,806,420,310,7.498844,0.102237
7436,848,424,313,7.505580,0.103488
7436,852,418,308,7.512317,0.104740
7444,866,433,319,7.525789,0.105995
7452,890,445,329,7.545998,0.107252
7468,864,444,329,7.552734,0.108511
7476,874,437,324,7.566207,0.109772
7468,850,425,316,7.566207,0.111033
7496,838,435,323,7.572943,0.112295
7504,850,425,316,7.579679,0.113559
7500,854,418,311,7.579679,0.114822
7516,842,421,315,7.586416,0.116086
7524,848,424,318,7.586416,0.117351
7552,846,418,315,7.579679,0.118614
7584,844,422,318,7.586416,0.119878
7596,834,424,321,7.593152,0.121144
7616,818,400,303,7.586416,0.122408
7620,834,417,316,7.586416,0.123673
7620,848,415,315,7.586416,0.124937
7624,782,391,297,7.586416,0.126202
7616,808,404,306,7.579679,0.127465
7616,832,411,311,7.586416,0.128729
7628,848,424,321,7.586416,0.129994
7612,828,414,313,7.579679,0.131257
7628,798,421,319,7.572943,0.132519
7644,832,416,316,7.572943,0.133781
7644,824,401,305,7.566207,0.135042
7656,810,405,308,7.566207,0.136303
7660,846,423,323,7.566207,0.137564
7672,844,412,315,7.566207,0.138825
7684,838,419,319,7.566207,0.140086
7680,864,432,331,7.572943,0.141349
7700,858,414,316,7.572943,0.142611
7712,834,417,319,7.572943,0.143873
7716,850,427,328,7.579679,0.145136
