3916,826,442,177,5.619426,0.000937
3800,826,413,162,5.673316,0.001882
3736,804,422,162,5.733943,0.002838
3668,766,397,144,5.781096,0.003801
3804,752,376,143,5.828250,0.004773
3948,766,383,151,5.875404,0.005752
4076,796,407,162,5.936030,0.006741
4212,828,420,177,5.989921,0.007740
4356,840,434,188,6.057283,0.008749
4508,850,425,190,6.117910,0.009769
4636,822,403,190,6.185272,0.010800
4760,838,411,195,6.252635,0.011842
4904,882,441,215,6.319998,0.012895
5036,838,414,208,6.394096,0.013961
5164,836,418,215,6.461459,0.015038
5276,840,422,221,6.542295,0.016128
5404,846,423,228,6.616394,0.017231
5508,824,409,224,6.690492,0.018346
5616,818,409,228,6.771327,0.019474
5708,792,395,224,6.784800,0.020605
5804,832,419,242,6.811745,0.021741
5908,776,388,228,6.831954,0.022879
5984,802,404,241,6.865635,0.024023
6076,802,401,242,6.899316,0.025173
6160,756,378,231,6.926261,0.026328
6248,804,396,246,6.953207,0.027487
6336,812,406,256,6.980152,0.028650
6412,804,401,256,7.007097,0.029818
6504,826,404,267,7.027306,0.030989
6592,806,403,264,7.054251,0.032165
6664,770,394,261,7.074460,0.033344
6748,786,393,264,7.094668,0.034526
6820,798,399,270,7.114877,0.035712
6908,792,395,272,7.135086,0.036901
6984,782,391,272,7.148558,0.038093
7052,772,384,270,7.162031,0.039286
7144,782,384,279,7.182240,0.040483
7220,796,398,285,7.202448,0.041684
7288,772,374,272,7.215921,0.042886
7320,802,401,292,7.236130,0.044092
7320,798,399,290,7.256339,0.045302
7340,776,385,280,7.269811,0.046513
7356,816,408,298,7.290020,0.047728
7376,830,405,297,7.310229,0.048947
7396,792,406,292,7.323701,0.050167
7408,848,424,313,7.343910,0.051391
7436,832,437,323,7.370855,0.052620
7468,832,416,310,7.384327,0.053851
7464,798,399,297,7.391064,0.055082
7488,846,426,316,7.411273,0.056318
7484,872,436,324,7.431481,0.057556
7480,848,435,323,7.451690,0.058798
7484,870,435,323,7.465163,0.060042
7484,870,435,324,7.485372,0.061290
7496,836,439,326,7.505580,0.062541
7504,866,433,323,7.519053,0.063794
7492,864,433,323,7.532526,0.065050
7520,858,445,333,7.552734,0.066308
7528,882,441,329,7.566207,0.067569
7528,884,441,329,7.579679,0.068833
7540,892,446,334,7.593152,0.070098
7544,904,452,339,7.606625,0.071366
7556,908,455,341,7.626833,0.072637
7568,916,458,344,7.640306,0.073910
7572,898,434,328,7.647042,0.075185
7596,858,445,336,7.653778,0.076461
7608,918,459,347,7.660514,0.077737
7620,922,462,351,7.680723,0.079017
7620,884,442,334,7.687459,0.080299
7608,878,439,333,7.694196,0.081581
7620,874,446,338,7.694196,0.082863
7628,874,437,331,7.700932,0.084147
7628,870,429,324,7.700932,0.085430
7620,816,434,310,7.694196,0.086713
7604,832,416,315,7.687459,0.087994
7584,810,400,301,7.680723,0.089274
7576,828,414,311,7.673987,0.090553
7560,862,431,324,7.673987,0.091832
7564,862,418,315,7.667251,0.093110
7564,850,425,319,7.667251,0.094388
7568,884,440,331,7.660514,0.095665
7572,870,422,328,7.660514,0.096941
7576,836,418,315,7.647042,0.098216
7584,856,437,329,7.647042,0.099490
7596,874,437,329,7.647042,0.100765
7584,842,421,318,7.633569,0.102037
7600,862,449,339,7.633569,0.103309
7612,934,467,354,7.640306,0.104583
7616,910,453,342,7.640306,0.105856
7624,904,432,342,7.640306,0.107130
7636,882,441,334,7.647042,0.108404
7652,874,460,349,7.653778,0.109680
7656,916,458,349,7.667251,0.110958
7648,918,455,347,7.673987,0.112237
7676,884,429,328,7.687459,0.113518
7676,858,429,328,7.694196,0.114800
7672,886,455,347,7.700932,0.116084
