936,8184,491,400
1006,8236,501,408
940,8184,484,393
982,8220,502,410
942,8192,486,395
982,8220,501,408
954,8204,492,400
990,8144,492,403
960,8212,487,396
992,8148,485,395
948,8212,479,390
1000,8140,501,406
960,8212,486,395
962,8148,507,411
986,8212,491,400
942,8160,501,406
1000,8200,490,398
932,8164,489,396
1002,8196,503,408
946,8180,492,400
982,8112,477,398
956,8172,485,393
950,8108,497,401
986,8172,491,398
940,8112,497,401
978,8176,489,396
956,8156,481,392
950,8236,484,395
978,8204,482,393
950,8264,465,380
952,8232,486,398
976,8276,469,385
942,8264,467,383
962,8204,482,395
966,8280,466,382
934,8220,465,382
928,8288,487,400
956,8228,460,377
892,8296,465,382
940,8232,483,396
956,8292,475,390
916,8248,466,382
938,8296,479,393
954,8260,479,393
916,8304,458,377
948,8280,482,396
950,8224,474,390
956,8300,463,382
978,8240,483,396
954,8320,465,383
978,8256,491,405
952,8328,473,390
936,8272,473,390
944,8332,486,401
948,8284,454,374
920,8332,482,398
966,8296,472,388
948,8256,474,392
936,8312,486,400
954,8256,461,393
922,8324,485,400
970,8264,471,388
936,8340,479,395
976,8280,482,398
938,8352,474,392
978,8296,497,411
946,8364,479,396
956,8296,492,406
968,8320,487,401
924,8264,493,405
970,8204,485,398
906,8240,479,392
970,8160,474,396
958,8212,478,388
916,8132,485,393
974,8192,492,398
954,8124,482,390
944,8184,471,382
996,8112,492,398
966,8176,464,375
960,8124,492,398
980,8168,493,398
948,8128,466,377
978,8076,489,395
988,8140,479,387
962,8080,480,388
998,8152,504,406
972,8096,466,377
954,8168,508,411
982,8108,473,382
922,8176,498,403
998,8120,484,392
934,8184,484,392
1002,8140,485,393
956,8192,490,396
978,8148,483,390
984,8104,492,398
950,8160,501,405
980,8104,476,396
952,8176,506,410
984,8116,481,390
946,8188,490,396
1000,8128,482,390
944,8200,492,400
1006,8144,485,393
946,8208,497,403
1008,8168,490,398
960,8220,507,413
978,8184,476,387
1020,8168,510,416
968,8256,473,388
1004,8216,499,413
972,8312,476,392
984,8252,487,401
966,8344,470,388
982,8276,484,400
958,8360,476,393
992,8308,490,406
954,8380,487,405
966,8344,493,410
986,8400,500,416
930,8376,488,406
998,8340,499,416
932,8400,497,415
970,8352,475,396
982,8420,491,410
1006,8432,485,405
984,8364,491,410
980,8444,478,400
984,8388,486,406
952,8444,479,401
964,8404,486,406
958,8444,493,413
930,8416,491,410
988,8372,494,413
930,8428,500,418
974,8376,480,401
968,8440,485,406
954,8372,479,400
984,8444,479,400
946,8368,481,401
990,8436,481,401
970,8380,489,408
972,8436,474,396
1000,8392,494,413
956,8444,475,396
972,8408,488,408
968,8360,484,405
936,8420,477,398
1002,8356,487,406
916,8396,484,403
992,8308,476,395
958,8368,506,419
972,8284,474,392
1004,8344,502,415
960,8268,475,392
994,8312,493,406
974,8260,496,408
974,8288,480,393
984,8248,505,415
962,8204,489,395
984,8248,498,408
942,8188,480,392
968,8244,493,403
970,8180,492,401
982,8244,494,403
954,8168,479,390
962,8228,481,392
978,8156,486,395
966,8208,469,382
990,8160,501,406
982,8204,467,378
956,8168,486,395
982,8104,482,398
968,8168,473,383
994,8108,498,403
974,8172,476,385
988,8112,505,408
984,8184,481,390
960,8116,481,390
970,8184,497,403
962,8124,460,372
932,8176,499,403
986,8132,477,385
936,8168,478,387
958,8136,499,403
956,8080,466,387
940,8136,475,383
960,8076,494,398
990,8132,490,395
944,8076,484,390
940,8164,484,392
974,8116,485,393
960,8212,465,378
940,8168,478,388
956,8232,487,396
948,8204,456,372
898,8252,472,385
966,8236,488,398
944,8192,462,387
926,8264,485,398
966,8212,466,382
936,8284,469,385
952,8228,491,403
956,8296,480,395
902,8232,470,385
924,8296,466,383
952,8240,478,392
964,8296,466,383
932,8260,465,382
940,8300,491,403
960,8284,462,380
948,8228,484,390
960,8292,473,388
934,8236,451,370
900,8296,468,385
954,8224,481,395
948,8292,474,390
904,8228,474,388
944,8300,482,396
948,8244,472,388
956,8308,461,378
954,8264,478,393
960,8304,477,393
946,8284,461,378
962,8228,485,396
966,8296,464,382
948,8240,477,392
956,8312,477,393
956,8252,462,380
908,8324,480,395
960,8252,472,388
924,8320,469,387
898,8232,484,396
986,8260,492,403
926,8208,469,382
942,8232,482,393
986,8192,484,393
930,8132,480,378
964,8180,493,400
956,8108,479,388
952,8172,460,372
992,8100,499,403
988,8176,471,382
952,8104,481,388
960,8164,493,398
954,8104,465,375
944,8156,486,393
964,8112,490,395
978,8144,483,390
930,8124,489,395
978,8064,482,395
966,8124,485,392
924,8068,486,392
968,8132,492,396
968,8064,485,390
952,8144,457,369
984,8072,497,400
988,8136,482,388
950,8080,464,374
930,8132,495,398
972,8088,480,387
964,8128,482,388
946,8112,502,403
996,8060,472,401
942,8124,488,393
970,8064,495,398
972,8128,486,392
946,8076,500,403
986,8144,493,398
956,8088,481,388
954,8152,482,388
992,8096,490,395
978,8156,475,383
964,8116,492,398
972,8184,478,387
954,8184,468,380
968,8144,486,395
980,8228,473,385
956,8184,478,390
956,8260,491,401
962,8216,463,380
906,8292,488,400
976,8232,469,385
920,8308,476,392
962,8260,481,395
958,8316,481,396
928,8284,488,401
978,8324,487,401
926,8312,488,403
970,8264,469,401
928,8336,486,401
976,8280,471,388
934,8352,481,398
986,8292,477,395
930,8368,474,393
988,8308,488,405
928,8380,479,398
972,8324,485,401
940,8384,484,401
962,8344,481,398
942,8388,477,396
980,8368,477,396
950,8312,480,395
990,8376,480,398
948,8316,468,388
964,8380,487,405
948,8320,471,390
952,8384,494,410
948,8328,472,392
940,8384,487,405
952,8340,459,380
954,8388,496,411
958,8352,460,382
966,8388,504,419
946,8372,460,382
992,8292,489,411
960,8336,464,383
976,8240,489,401
960,8292,462,380
954,8204,483,395
982,8260,481,393
956,8188,474,387
952,8236,494,403
968,8180,473,385
936,8224,493,401
976,8172,478,388
950,8208,485,395
962,8176,490,398
978,8124,470,396
946,8184,499,405
980,8116,464,375
940,8188,496,401
992,8120,483,392
934,8184,478,387
960,8120,502,406
982,8172,483,392
934,8124,482,390
978,8172,497,401
954,8132,477,385
958,8168,476,385
964,8132,487,393
940,8072,478,380
948,8136,466,375
968,8060,488,393
992,8136,486,392
954,8072,465,374
936,8140,501,403
988,8088,475,383
922,8144,478,385
966,8092,493,396
984,8140,487,393
930,8104,477,383
964,8136,494,398
976,8116,488,393
938,8068,501,378
992,8136,498,401
934,8072,479,385
958,8168,476,385
978,8120,484,392
964,8212,471,383
946,8168,474,385
912,8236,483,393
956,8192,461,375
924,8248,467,382
904,8216,475,388
968,8252,484,396
944,8232,471,385
900,8184,474,369
938,8252,478,392
954,8192,474,388
952,8272,458,375
924,8204,461,377
916,8272,488,400
964,8220,465,380
912,8280,466,382
928,8236,482,395
968,8288,482,395
922,8260,469,385
960,8296,480,395
950,8268,475,390
908,8220,471,374
932,8284,472,387
954,8212,476,390
966,8296,466,383
940,8232,474,388
948,8300,491,403
956,8256,461,378
892,8312,480,395
968,8268,470,387
928,8320,472,388
938,8284,482,396
968,8248,484,400
904,8304,475,392
962,8240,481,396
940,8316,472,388
918,8252,489,403
986,8324,486,401
906,8264,474,390
968,8332,492,405
934,8248,479,393
948,8284,489,401
960,8220,486,398
954,8260,475,388
966,8204,482,393
938,8152,469,382
972,8196,484,393
966,8132,480,393
948,8192,472,383
984,8112,487,395
974,8184,474,383
954,8112,491,396
988,8176,492,398
972,8128,482,390
972,8184,495,401
976,8140,470,380
942,8188,499,405
978,8148,476,385
984,8104,492,398
960,8156,484,392
964,8100,473,390
944,8168,498,403
978,8092,465,375
948,8168,487,393
968,8092,489,395
978,8156,490,396
938,8108,493,398
964,8156,489,395
956,8116,483,390
958,8160,478,387
996,8120,493,398
952,8088,476,385
986,8144,501,405
958,8100,498,388
986,8164,498,403
948,8100,483,390
970,8180,493,400
968,8104,481,388
972,8180,481,390
996,8120,493,398
968,8180,471,382
984,8152,501,406
980,8220,477,388
954,8208,478,390
980,8180,490,401
964,8260,464,380
1006,8216,493,405
958,8304,461,378
986,8240,495,406
980,8332,471,388
974,8264,496,410
972,8340,470,388
960,8292,487,401
982,8352,471,390
956,8316,487,403
982,8360,477,395
956,8332,484,400
966,8292,483,400
948,8352,478,396
976,8300,485,401
934,8372,477,395
968,8304,483,400
946,8384,477,396
958,8308,479,396
960,8388,471,390
974,8328,477,396
952,8388,473,393
984,8348,485,403
936,8392,470,390
974,8356,486,403
926,8312,463,385
968,8364,481,400
934,8316,498,413
972,8376,477,396
932,8316,484,401
984,8388,488,406
922,8328,483,401
990,8392,495,411
916,8340,483,401
984,8388,496,413
934,8360,491,408
962,8392,481,400
918,8364,484,401
978,8288,473,405
948,8328,494,408
992,8260,477,393
932,8308,487,400
988,8228,474,388
918,8288,487,400
990,8200,484,396
944,8272,499,408
978,8204,479,392
950,8256,489,400
996,8208,482,393
940,8244,483,395
1004,8208,489,398
970,8152,480,395
994,8208,497,405
972,8152,486,395
978,8216,498,405
980,8156,493,401
988,8228,495,403
982,8164,498,405
1008,8236,489,398
958,8180,488,396
994,8228,489,398
956,8184,477,388
964,8212,498,405
974,8184,470,382
988,8124,499,401
980,8180,473,383
970,8120,490,396
980,8180,483,392
962,8116,471,382
934,8184,494,400
984,8112,479,387
936,8184,485,393
970,8124,493,398
974,8176,488,395
940,8136,492,398
1004,8172,497,403
942,8156,499,403
996,8100,472,403
942,8164,492,398
988,8116,488,395
954,8208,484,393
968,8172,501,408
972,8256,480,393
934,8212,488,400
980,8284,490,401
930,8248,478,392
996,8316,507,418
934,8296,486,401
988,8340,497,411
928,8328,481,398
984,8280,482,408
932,8352,485,401
976,8292,475,393
940,8372,486,403
986,8312,473,392
924,8388,479,398
986,8324,476,395
930,8396,494,411
972,8348,474,393
936,8404,497,413
950,8360,465,387
956,8404,501,416
976,8392,479,400
966,8344,484,403
974,8412,495,413
930,8352,474,395
984,8420,495,413
936,8360,487,406
986,8424,492,411
942,8368,496,413
986,8432,492,411
942,8380,500,416
966,8432,483,403
954,8388,492,410
956,8424,480,401
956,8396,486,405
952,8340,469,396
984,8408,486,405
948,8344,476,396
986,8416,482,401
958,8348,484,403
984,8404,481,400
1000,8316,502,416
964,8360,473,392
1004,8292,504,416
974,8340,482,398
972,8284,488,401
974,8316,497,410
950,8276,481,395
992,8212,494,408
958,8268,484,396
996,8196,491,401
958,8268,487,398
990,8188,489,400
988,8184,498,406
960,8240,487,398
970,8188,505,411
972,8232,482,393
