850,7556,423,318
892,7680,444,334
862,7540,417,313
856,7668,427,321
890,7532,435,326
864,7664,426,319
896,7544,435,326
870,7660,429,321
882,7568,442,331
862,7648,424,318
880,7580,454,339
844,7640,422,316
850,7596,455,339
878,7480,439,328
840,7612,432,323
892,7480,448,334
842,7620,430,321
880,7480,439,326
902,7616,446,333
862,7504,422,315
878,7612,440,328
882,7520,428,318
854,7616,432,321
888,7536,436,324
882,7616,426,318
870,7564,448,334
864,7464,437,323
872,7592,448,334
864,7464,440,328
850,7612,454,339
882,7476,440,328
844,7620,436,324
906,7496,456,339
850,7628,434,324
896,7520,449,334
872,7624,441,329
874,7544,430,321
892,7620,447,334
866,7576,426,318
886,7504,443,333
864,7648,419,315
838,7548,439,331
872,7692,442,334
838,7584,435,329
864,7736,441,334
820,7608,421,319
830,7752,435,329
862,7644,433,328
842,7756,428,324
888,7684,439,334
852,7768,423,323
844,7708,418,318
866,7616,433,329
850,7728,407,310
824,7616,438,315
852,7744,434,329
826,7616,419,318
816,7760,433,329
870,7628,429,326
812,7764,419,318
862,7652,431,328
854,7768,431,328
834,7672,401,305
838,7760,413,315
840,7684,430,326
858,7756,420,319
830,7716,434,329
864,7604,431,328
826,7748,433,329
876,7624,436,331
844,7764,426,324
882,7640,444,338
860,7792,430,328
880,7676,444,339
870,7808,439,336
878,7716,432,329
850,7812,431,329
858,7740,431,329
866,7808,435,333
836,7756,413,316
860,7620,435,328
846,7712,416,315
836,7568,442,334
880,7692,436,329
820,7540,424,318
862,7672,446,334
856,7528,432,323
834,7652,432,323
884,7528,437,326
864,7620,427,319
850,7532,416,310
870,7608,438,326
876,7536,426,316
844,7440,422,315
880,7564,453,336
860,7448,433,319
832,7584,439,326
880,7444,438,324
846,7584,429,318
856,7452,424,315
870,7584,442,328
872,7464,420,311
864,7584,419,311
850,7484,443,328
890,7580,439,326
834,7516,434,321
870,7580,441,328
862,7532,440,326
876,7432,434,326
898,7556,447,331
882,7440,430,319
892,7588,445,331
878,7460,430,319
872,7604,435,324
892,7480,434,323
874,7604,421,313
878,7508,450,334
864,7604,428,318
844,7528,436,324
878,7600,446,333
838,7544,432,321
892,7440,440,333
886,7604,441,329
858,7508,417,313
882,7664,443,333
852,7548,417,313
844,7704,418,315
876,7592,445,336
862,7728,415,315
846,7640,449,341
876,7756,427,324
822,7680,426,323
880,7764,441,336
826,7716,424,323
880,7616,440,336
856,7736,426,324
848,7624,418,323
868,7756,436,333
854,7636,413,315
838,7776,424,323
864,7640,422,321
856,7784,415,316
842,7668,439,334
870,7788,425,324
854,7708,442,338
874,7796,418,319
834,7732,445,339
872,7804,432,331
822,7760,426,324
884,7652,439,338
814,7780,415,318
866,7644,435,331
870,7788,436,333
834,7656,405,308
872,7792,438,334
854,7680,415,316
862,7796,437,334
854,7704,413,315
844,7800,418,319
858,7720,433,329
844,7788,410,313
826,7736,434,331
848,7620,424,323
822,7748,423,321
860,7576,435,329
866,7692,429,323
854,7544,413,310
866,7668,426,319
868,7528,427,319
854,7648,417,311
856,7532,434,323
886,7620,435,324
834,7540,433,323
852,7612,449,334
872,7548,435,324
858,7448,429,319
888,7564,445,331
878,7452,425,316
850,7584,429,319
878,7448,434,321
868,7588,421,313
806,7448,428,316
860,7576,452,334
862,7468,433,321
832,7576,426,316
878,7484,443,328
878,7572,436,323
860,7508,420,311
890,7576,445,331
882,7544,425,315
844,7432,446,313
912,7572,449,333
832,7448,432,321
854,7580,445,331
880,7448,435,323
816,7584,422,313
880,7456,441,326
890,7580,446,331
856,7488,412,305
874,7580,443,329
878,7512,428,318
862,7584,421,313
876,7536,453,336
856,7436,431,318
838,7564,444,329
890,7468,443,329
836,7632,429,321
878,7520,438,328
882,7684,439,331
850,7580,427,321
892,7716,444,336
846,7632,412,311
848,7732,422,319
880,7668,429,324
834,7752,405,308
842,7696,433,328
856,7600,430,326
814,7728,423,321
880,7608,440,334
836,7752,427,324
868,7624,426,324
860,7764,431,328
850,7648,420,319
878,7776,443,338
854,7680,416,316
870,7792,436,333
850,7708,416,318
864,7796,427,326
866,7732,421,321
822,7636,411,315
886,7760,442,338
824,7648,429,315
864,7780,441,336
838,7656,427,326
810,7792,432,329
874,7660,433,331
832,7808,435,333
862,7688,432,329
826,7812,434,333
872,7712,434,331
842,7800,423,323
876,7736,442,338
860,7804,425,324
854,7760,432,329
876,7660,423,336
850,7792,415,318
882,7664,432,329
858,7776,426,324
882,7616,424,321
852,7744,421,319
884,7604,439,331
866,7716,423,319
894,7604,451,339
868,7700,420,316
884,7608,451,339
876,7684,425,319
854,7612,441,331
860,7500,438,323
842,7628,444,333
886,7496,441,329
854,7632,436,326
894,7496,446,333
838,7636,432,323
902,7500,445,333
874,7632,436,326
852,7516,418,311
898,7620,452,338
858,7536,421,313
870,7616,439,328
896,7564,434,323
828,7460,414,310
876,7572,451,336
846,7460,430,316
848,7588,440,328
882,7452,443,329
842,7604,435,324
898,7468,447,333
876,7608,442,329
874,7496,433,323
878,7600,443,329
860,7512,418,311
860,7600,436,324
896,7532,434,323
882,7608,427,318
884,7560,447,333
860,7452,436,321
896,7592,456,339
838,7464,435,324
860,7608,456,341
862,7516,431,323
828,7676,426,319
894,7576,450,339
850,7712,426,321
854,7628,432,326
884,7736,440,333
834,7668,399,301
852,7740,424,321
872,7700,423,321
836,7604,433,318
900,7740,442,336
838,7636,441,336
874,7780,441,336
832,7660,439,334
874,7804,436,333
816,7680,428,326
880,7808,446,341
826,7708,428,328
858,7812,441,338
842,7736,428,328
818,7812,436,334
858,7752,425,324
846,7656,423,324
866,7768,435,333
868,7664,422,323
886,7800,443,339
844,7672,411,315
886,7816,447,342
834,7688,412,315
872,7820,440,338
858,7716,414,316
848,7816,416,318
880,7736,431,329
868,7828,436,334
868,7768,414,318
858,7828,429,329
862,7788,420,321
846,7676,439,324
880,7812,429,329
846,7688,440,338
872,7832,427,328
864,7676,451,344
872,7792,419,319
848,7648,449,341
874,7748,425,323
826,7624,427,323
874,7700,442,333
834,7616,427,321
826,7672,444,334
892,7616,443,333
876,7508,435,329
874,7620,438,328
874,7500,429,321
882,7636,444,333
872,7500,419,313
884,7640,440,329
870,7504,429,319
862,7628,423,316
880,7520,444,331
880,7616,423,315
850,7540,454,338
886,7616,441,329
834,7556,427,318
904,7452,452,338
866,7576,433,323
872,7456,441,328
900,7596,448,334
866,7464,415,308
896,7608,449,334
868,7484,421,313
868,7616,441,328
896,7508,435,324
870,7624,435,324
896,7540,443,329
886,7632,430,321
898,7572,439,328
834,7472,417,311
892,7584,452,338
850,7464,434,318
848,7596,444,331
894,7468,443,329
830,7612,434,323
912,7480,450,334
846,7652,432,324
864,7556,433,324
878,7688,440,331
856,7620,419,316
882,7720,441,333
862,7668,421,318
872,7748,433,329
866,7712,426,323
860,7616,449,328
870,7752,419,319
822,7628,440,334
886,7776,442,338
832,7656,429,328
868,7796,438,334
830,7680,429,328
844,7804,444,339
842,7704,429,328
830,7808,436,333
848,7724,428,326
