834,7432,412,303
826,7400,417,306
828,7472,415,306
804,7460,425,315
782,7516,411,306
802,7500,388,288
794,7468,411,297
770,7536,396,297
808,7476,398,297
812,7548,409,305
800,7476,401,298
796,7552,393,293
774,7496,400,298
810,7504,401,300
810,7556,412,308
796,7516,393,293
786,7560,387,290
768,7536,396,297
798,7484,392,298
818,7548,410,306
820,7484,405,303
788,7552,388,290
768,7488,399,298
778,7560,400,300
808,7492,394,293
808,7560,417,311
806,7512,397,297
780,7556,380,283
780,7524,402,300
792,7560,397,297
816,7536,411,306
844,7492,419,316
816,7556,409,306
814,7504,417,311
792,7580,418,313
808,7516,389,292
802,7592,390,293
776,7536,405,305
768,7596,398,300
798,7548,393,295
822,7580,403,301
812,7516,408,305
844,7528,422,315
832,7496,419,311
828,7420,411,306
810,7476,406,300
780,7404,408,301
770,7460,402,297
820,7388,400,295
826,7448,416,306
828,7376,410,301
824,7432,402,295
772,7376,403,295
800,7412,405,297
826,7372,416,305
828,7400,414,303
790,7372,385,282
804,7320,410,295
816,7380,406,297
828,7316,422,308
800,7388,418,305
788,7320,388,283
804,7384,400,292
838,7320,421,306
806,7380,405,295
794,7340,414,301
802,7392,415,303
814,7356,394,288
838,7388,419,306
852,7372,422,308
796,7320,418,292
772,7384,410,300
818,7328,398,292
810,7392,403,295
840,7320,419,306
826,7396,414,303
774,7332,400,292
802,7388,407,298
826,7344,406,297
810,7380,412,301
802,7348,399,292
786,7304,393,287
800,7376,406,297
834,7352,422,306
790,7440,413,305
798,7392,387,285
814,7480,396,293
802,7420,403,298
816,7496,406,301
772,7448,409,303
760,7512,396,295
794,7468,384,285
806,7516,416,310
796,7484,392,292
764,7448,382,285
782,7508,400,298
802,7456,395,298
802,7524,410,305
814,7464,401,298
772,7536,381,283
772,7468,394,293
816,7536,411,306
782,7476,404,300
764,7536,397,297
800,7500,387,288
800,7540,390,292
816,7500,407,303
814,7468,407,305
750,7528,399,298
796,7476,388,290
808,7548,394,295
800,7484,401,300
830,7552,414,310
806,7492,411,306
766,7560,398,298
782,7500,383,285
796,7556,389,290
796,7500,400,298
798,7544,402,300
758,7520,398,297
796,7472,398,298
814,7532,399,298
822,7476,409,305
824,7544,408,305
806,7452,419,311
770,7508,405,300
794,7420,384,283
818,7476,403,298
814,7404,406,298
818,7444,409,301
798,7396,417,306
776,7436,400,295
804,7396,396,290
828,7352,420,305
828,7412,418,306
848,7356,419,308
844,7424,429,315
840,7356,410,301
816,7424,404,297
794,7364,419,308
776,7432,407,300
830,7384,406,298
828,7440,404,297
810,7392,410,301
846,7428,424,311
844,7404,422,310
832,7348,412,306
822,7404,412,303
784,7348,409,300
770,7404,400,293
842,7340,413,301
838,7416,422,310
842,7344,419,306
850,7416,418,306
786,7368,415,305
792,7416,410,301
832,7388,408,300
822,7432,398,293
798,7396,411,301
842,7356,409,310
826,7408,413,303
846,7344,422,310
840,7416,417,306
794,7352,416,305
788,7420,409,300
820,7376,398,293
822,7464,398,293
818,7428,412,305
836,7496,413,306
768,7464,407,301
764,7516,405,301
794,7500,386,287
794,7444,400,295
832,7512,414,308
806,7464,410,305
754,7528,389,290
790,7460,387,288
818,7536,405,301
806,7468,401,298
792,7540,400,298
768,7496,402,300
768,7548,401,300
810,7520,396,297
814,7556,407,305
818,7528,405,303
790,7476,413,295
756,7544,396,297
790,7480,380,283
820,7556,404,301
808,7492,402,300
814,7560,411,308
828,7512,422,316
786,7576,410,306
794,7528,397,297
798,7580,389,292
772,7540,399,298
804,7572,404,303
820,7548,411,308
818,7492,399,306
804,7552,396,297
776,7500,407,305
752,7568,391,293
804,7504,395,295
814,7576,401,300
812,7504,407,305
822,7568,410,306
782,7528,406,303
764,7544,394,293
794,7480,389,288
824,7500,408,303
818,7452,409,303
820,7388,428,303
778,7448,410,301
798,7372,388,285
822,7436,401,295
830,7360,414,303
840,7424,419,308
808,7364,424,311
776,7424,410,301
802,7372,388,285
826,7416,405,297
824,7376,412,301
816,7404,408,298
798,7384,417,305
798,7328,391,292
806,7388,398,292
830,7324,415,303
808,7388,407,298
790,7320,412,300
794,7396,415,303
816,7340,393,287
834,7396,414,303
858,7356,426,311
830,7400,406,297
780,7364,416,305
788,7404,408,298
802,7380,397,290
828,7320,411,303
836,7384,419,306
804,7320,409,298
786,7392,403,295
820,7324,397,290
832,7392,408,298
838,7328,425,310
