1184,9332,584,542
1196,9292,588,555
1144,9312,581,539
1206,9264,574,531
1140,9296,600,555
1180,9252,600,554
1182,9284,579,534
1172,9236,603,555
1196,9272,575,531
1204,9228,588,541
1186,9260,593,546
1174,9236,584,537
1214,9252,607,559
1142,9236,601,552
1188,9204,590,547
1190,9244,592,544
1182,9204,605,555
1202,9252,575,529
1196,9204,588,541
1182,9252,600,552
1142,9208,585,537
1182,9236,608,559
1124,9212,598,549
1210,9232,603,554
1174,9216,593,544
1206,9192,603,554
1204,9240,579,532
1208,9192,589,555
1184,9236,599,551
1174,9196,587,539
1194,9236,610,560
1144,9196,595,546
1234,9236,601,552
1210,9216,583,536
1166,9248,596,547
1192,9220,572,526
1158,9240,604,555
1188,9228,611,562
1154,9220,577,532
1224,9284,596,551
1202,9280,585,542
1164,9344,611,569
1168,9320,601,559
1210,9376,579,541
1192,9348,590,551
1178,9400,602,562
1152,9384,604,565
1212,9420,593,555
1216,9416,579,544
1170,9444,596,560
1206,9440,604,569
1156,9416,591,544
1162,9456,600,565
1160,9424,587,552
1204,9460,583,549
1192,9428,589,554
1166,9468,596,562
1132,9428,591,555
1186,9456,586,551
1166,9424,584,549
1150,9448,575,541
1186,9424,564,529
1122,9436,584,549
1158,9416,586,549
1146,9388,577,537
1166,9420,597,560
1130,9388,590,552
1170,9424,580,544
1182,9384,572,536
1122,9424,591,554
1172,9388,577,541
1142,9424,591,554
1172,9400,600,562
1170,9428,569,534
1208,9408,590,554
1146,9436,597,560
1154,9424,602,565
1168,9396,590,549
1200,9432,572,537
1218,9412,596,560
1172,9428,600,564
1150,9372,602,562
1174,9388,587,547
1206,9336,574,534
1122,9352,600,559
1192,9312,599,555
1196,9332,580,539
1220,9296,599,555
1176,9320,595,552
1164,9296,597,552
1198,9264,585,555
1176,9288,587,542
1200,9252,608,562
1194,9288,569,526
1214,9244,596,551
1190,9288,606,560
1168,9252,618,570
1190,9288,585,541
1214,9260,585,539
1146,9280,604,557
1168,9252,589,542
1174,9268,588,542
1170,9244,604,555
1162,9212,608,536
1190,9240,596,549
1166,9204,607,557
1182,9244,587,539
1220,9204,585,537
1150,9256,606,557
1186,9216,583,536
1194,9252,594,547
1176,9220,605,555
1212,9256,584,537
1188,9232,591,544
1228,9212,614,565
1128,9236,590,542
1212,9208,586,559
1170,9244,598,551
1180,9208,607,557
1204,9248,574,528
1208,9204,598,549
1188,9252,595,547
1176,9248,588,542
1190,9304,605,560
1142,9296,595,551
1206,9336,588,546
1200,9336,574,534
1200,9324,600,559
