896,7944,469,370
884,7908,459,362
922,7936,442,349
934,7904,450,356
910,7936,460,362
914,7888,462,364
956,7932,466,367
956,7904,454,357
950,7928,477,377
948,7908,470,370
922,7920,466,367
934,7904,477,375
934,7872,477,367
938,7908,474,374
956,7884,482,378
904,7920,469,369
922,7884,488,383
930,7932,465,367
932,7892,472,372
912,7936,481,378
900,7904,474,374
926,7932,458,360
920,7912,463,365
892,7932,457,360
896,7912,470,370
896,7888,469,354
928,7924,449,354
940,7896,466,367
894,7960,463,367
880,7944,464,369
924,8008,448,357
914,7988,441,351
900,8036,465,372
890,8020,458,365
924,8060,443,356
924,8056,454,364
892,8088,463,372
894,8080,479,385
932,8064,478,375
924,8100,465,375
956,8072,471,378
910,8112,469,378
920,8072,469,377
938,8116,473,382
928,8076,459,370
910,8112,477,385
926,8088,463,374
916,8108,461,372
942,8088,466,375
884,8108,464,374
902,8088,472,380
928,8064,473,374
920,8096,456,367
942,8064,469,377
904,8104,471,380
898,8064,472,380
940,8108,469,378
932,8072,466,375
896,8108,472,380
918,8084,473,380
910,8108,451,364
920,8080,465,374
890,8108,468,377
876,8088,471,378
932,8064,479,375
932,8104,464,374
944,8068,475,382
928,8116,475,383
910,8072,461,372
932,8108,470,378
932,8040,468,375
874,8048,469,375
896,7996,473,377
906,8008,449,357
902,7972,454,360
890,7972,459,364
878,7944,448,354
912,7900,457,360
944,7932,456,360
932,7884,461,362
940,7916,465,365
924,7872,462,362
872,7908,459,360
894,7876,467,367
926,7908,440,346
932,7876,455,357
948,7904,471,370
930,7884,464,364
954,7908,477,375
940,7896,467,367
934,7856,476,367
942,7896,475,374
936,7860,464,364
888,7904,475,374
896,7872,470,369
916,7908,442,347
932,7876,452,356
916,7916,465,365
896,7888,461,362
954,7920,459,362
936,7904,447,352
938,7884,469,370
918,7924,467,369
890,7892,467,351
936,7932,451,356
924,7896,445,351
904,7928,460,362
922,7892,470,370
938,7936,448,352
936,7900,457,360
944,7936,472,372
904,7924,462,365
942,7976,455,360
926,7980,445,354
928,7964,464,370
940,8020,470,375
900,8000,453,360
934,8048,454,364
932,8024,448,359
906,8064,454,364
928,8036,463,372
938,8088,450,362
926,8064,451,362
918,8108,467,377
874,8088,455,367
920,8116,449,362
912,8104,454,367
924,8076,462,374
888,8112,471,380
898,8080,467,377
904,8116,460,372
942,8080,469,378
860,8116,458,369
900,8076,469,377
906,8120,458,370
916,8084,462,372
876,8116,465,375
872,8084,458,369
896,8108,446,359
908,8088,446,359
898,8056,449,362
898,8096,462,372
902,8072,476,383
912,8108,457,369
936,8076,475,383
900,8120,471,380
952,8092,474,382
960,8136,476,385
930,8112,464,375
942,8144,454,367
922,8136,447,362
894,8152,457,370
908,8136,477,387
934,8088,477,378
944,8092,474,382
966,8044,477,383
948,8064,456,365
952,8016,459,367
930,8044,467,374
900,8000,464,370
944,8032,459,367
928,7992,454,362
898,8016,481,383
924,7988,480,382
928,8000,470,374
984,7984,489,388
964,7956,473,383
960,7988,467,372
956,7956,458,364
912,7984,457,362
928,7944,465,369
942,7988,454,360
928,7944,455,360
916,7984,472,375
896,7956,469,372
928,7980,465,369
942,7956,472,374
876,7972,466,369
924,7952,482,382
940,7928,483,372
948,7956,477,377
970,7924,487,385
922,7960,476,377
956,7920,479,378
974,7964,486,385
960,7928,480,380
958,7964,477,377
954,7936,464,367
962,7960,476,377
956,7940,475,375
948,7960,465,369
950,7940,456,360
946,7908,456,374
950,7936,471,372
948,7912,477,377
950,7984,459,364
944,7972,452,359
940,8036,472,377
900,8024,463,370
930,8072,449,360
926,8060,466,374
896,8100,466,375
914,8084,484,390
928,8112,467,377
942,8100,474,382
956,8080,473,387
950,8124,456,369
936,8100,455,367
912,8148,464,375
872,8108,467,378
936,8156,466,377
928,8116,465,377
902,8148,476,385
940,8124,475,385
934,8144,463,375
956,8124,470,380
936,8148,461,374
936,8128,459,372
936,8108,454,380
886,8144,450,364
896,8108,464,375
924,8152,453,367
914,8112,469,380
894,8148,467,378
908,8112,471,380
932,8144,470,380
948,8116,476,385
928,8148,470,380
950,8128,458,370
934,8152,467,378
904,8144,458,372
894,8116,473,362
912,8152,450,365
924,8112,468,378
920,8156,479,388
932,8116,467,378
944,8136,476,385
950,8084,471,380
944,8092,454,365
952,8048,458,367
928,8060,463,370
898,8020,457,365
916,7980,458,365
934,8008,444,354
936,7968,461,374
904,8000,465,370
892,7956,476,378
942,7996,462,367
938,7952,471,374
898,7988,477,378
922,7948,487,385
924,7976,457,362
932,7940,470,372
894,7960,465,369
880,7936,471,372
920,7908,460,364
924,7944,460,364
932,7908,473,369
906,7948,479,378
894,7908,477,377
934,7948,470,372
926,7912,469,370
876,7944,468,369
910,7916,483,380
924,7952,458,362
926,7920,472,372
914,7952,484,382
890,7932,477,377
938,7904,469,370
942,7940,477,377
956,7904,480,378
922,7944,484,382
926,7908,476,375
938,7948,479,378
976,7912,486,383
920,7952,481,380
960,7920,480,378
960,7956,482,382
956,7952,476,377
952,8004,484,385
948,8012,462,369
940,8004,470,377
938,8052,467,374
910,8032,459,369
934,8080,450,362
928,8064,455,365
902,8116,469,378
936,8088,483,390
918,8128,469,378
942,8092,475,383
930,8132,473,382
936,8108,456,369
942,8128,473,382
936,8116,463,374
906,8088,459,367
940,8132,451,365
920,8096,438,354
894,8136,466,377
902,8104,475,383
912,8148,459,372
966,8116,480,388
938,8160,472,383
942,8128,461,374
938,8164,468,380
884,8140,453,367
924,8160,451,365
918,8148,458,372
924,8112,465,375
898,8148,477,387
924,8112,468,378
938,8148,473,383
960,8112,470,380
920,8152,461,374
938,8112,453,367
926,8156,463,375
900,8124,459,372
922,8156,449,364
900,8132,456,369
896,8152,469,380
910,8136,476,385
936,8072,463,378
946,8080,479,385
946,8028,469,375
934,8044,468,374
968,7996,467,372
950,8024,471,375
932,7980,469,374
952,8012,459,365
936,7972,445,354
930,7992,471,374
912,7968,465,369
942,7984,451,357
936,7972,456,362
918,7932,442,364
898,7960,470,372
916,7932,478,378
918,7968,448,354
934,7924,462,365
892,7960,464,367
892,7916,470,372
932,7960,459,364
924,7928,453,357
896,7952,477,377
912,7940,479,378
916,7956,454,359
946,7940,471,372
948,7912,474,375
912,7948,484,382
944,7916,486,383
936,7952,464,367
938,7904,471,372
896,7944,470,370
882,7904,475,374
930,7940,453,357
920,7912,455,359
892,7936,463,365
902,7920,472,372
930,7940,444,351
928,7924,455,359
924,7892,455,365
892,7924,462,364
912,7912,470,370
924,7976,444,352
922,7960,453,360
910,8020,465,370
874,7996,452,360
928,8044,453,362
924,8036,447,357
890,8064,455,365
906,8056,463,372
922,8088,442,356
912,8076,447,359
926,8056,453,374
860,8088,444,357
892,8056,454,365
912,8100,441,356
900,8056,437,351
910,8096,457,367
892,8064,452,364
920,8100,450,362
912,8080,440,354
904,8100,454,365
912,8084,458,369
890,8112,445,359
900,8096,437,352
910,8064,444,367
892,8096,449,362
904,8064,457,367
930,8112,447,360
900,8072,443,357
902,8108,452,364
890,8072,452,364
908,8100,445,359
916,8064,448,360
930,8088,463,372
932,8064,467,375
952,8044,476,383
878,8072,458,367
912,8036,467,367
902,8076,455,365
910,8040,457,367
872,8084,457,367
862,8044,447,359
912,8056,448,359
926,8012,449,359
888,8020,454,362
900,7980,454,360
932,7996,448,356
924,7964,450,357
944,7940,472,375
900,7968,456,362
908,7932,467,369
932,7968,448,356
910,7920,449,354
922,7956,463,365
900,7916,460,364
926,7944,453,357
934,7908,454,357
938,7928,464,365
948,7896,474,374
924,7920,482,380
896,7900,473,372
920,7864,460,362
920,7908,462,364
920,7872,459,360
906,7912,468,369
884,7876,454,357
924,7908,451,354
932,7872,448,352
934,7904,460,360
960,7868,475,372
918,7900,469,369
884,7868,475,372
930,7896,454,357
920,7880,449,352
922,7856,461,362
918,7896,469,369
892,7864,460,360
934,7904,455,357
930,7872,447,351
924,7904,461,362
946,7860,465,365
918,7900,474,372
