1164,9576,610,583
1168,9616,624,596
1232,9556,612,583
1226,9576,619,590
1244,9528,599,569
1244,9548,593,564
1190,9508,629,596
1182,9524,621,588
1228,9488,626,591
1210,9500,629,595
1256,9480,606,572
1196,9452,622,565
1208,9480,623,588
1212,9440,627,591
1218,9476,628,591
1228,9432,600,565
1210,9468,614,578
1236,9424,603,567
1226,9452,615,578
1236,9428,595,559
1210,9440,596,560
1232,9412,610,572
1228,9424,607,570
1228,9404,591,554
1192,9364,599,559
1230,9392,610,570
1216,9360,589,551
1226,9392,604,565
1230,9360,605,565
1226,9392,611,570
1248,9360,594,554
1216,9392,605,565
1256,9368,611,570
1224,9392,614,573
1262,9380,604,565
1228,9404,597,559
1228,9388,613,573
1224,9364,617,573
1228,9404,616,577
1188,9376,619,578
1188,9416,635,595
1250,9380,620,582
1226,9424,627,588
1256,9400,597,560
1220,9456,597,562
1238,9452,606,572
1218,9492,603,570
1236,9492,593,560
1208,9516,593,562
1216,9520,607,575
1202,9500,608,570
1200,9548,603,573
1166,9516,611,580
1170,9560,621,591
1218,9532,614,585
1192,9576,620,591
1242,9552,596,569
1210,9592,595,569
1222,9576,611,583
1206,9604,604,577
1212,9592,624,596
1190,9616,607,580
1202,9604,607,580
1214,9572,593,582
1234,9608,613,587
1198,9580,593,567
1222,9616,592,567
1176,9580,618,591
1182,9620,608,582
1202,9588,614,587
1200,9620,618,591
1234,9604,596,570
1196,9624,598,573
1214,9612,611,585
1198,9584,599,573
1200,9616,614,588
1158,9576,599,554
1180,9612,625,598
1226,9580,609,582
1242,9624,611,585
1228,9600,602,577
1218,9640,593,569
1190,9612,616,590
1172,9644,620,595
1238,9624,606,582
1246,9632,606,580
1218,9592,610,583
1190,9540,595,567
1208,9556,621,591
1242,9512,608,577
1268,9544,619,588
1222,9496,619,587
1218,9532,629,596
1214,9480,600,567
1206,9508,620,587
1234,9472,606,572
1260,9492,618,583
1226,9476,620,585
1228,9492,609,575
1222,9472,622,587
1252,9444,626,591
1256,9484,624,590
1214,9444,624,588
1230,9484,634,598
1206,9440,606,572
1212,9476,618,583
1234,9432,609,573
1268,9468,617,582
1232,9444,609,573
1252,9472,610,575
1220,9456,624,588
1210,9480,629,593
1246,9468,614,578
1230,9436,632,580
1240,9476,636,600
1246,9444,605,570
1266,9484,610,575
1218,9448,618,582
1236,9492,631,596
1236,9452,618,583
1222,9488,630,595
1248,9460,604,570
1250,9484,604,570
1196,9464,626,590
1214,9480,618,583
1230,9460,625,590
1256,9432,606,593
1258,9496,601,569
1198,9480,610,577
1226,9540,619,587
1188,9508,609,578
1216,9564,621,591
1196,9536,609,580
1222,9592,618,590
1218,9576,611,583
1240,9616,614,588
1224,9608,620,593
1232,9640,624,600
1228,9640,599,575
1212,9612,612,583
1206,9656,609,585
1214,9620,606,582
1234,9668,611,588
1208,9628,622,598
1214,9672,627,603
1256,9640,591,569
1246,9684,604,582
1170,9652,619,596
1194,9684,629,606
1218,9664,603,580
1236,9680,601,578
1212,9668,618,595
1242,9636,602,598
1234,9676,593,572
1204,9644,628,605
1204,9692,630,608
1222,9652,603,580
1240,9692,606,585
1202,9652,618,595
1206,9688,617,595
1218,9652,592,570
1224,9680,607,585
1186,9664,609,587
1204,9684,625,603
1226,9672,616,593
1224,9644,607,590
1212,9680,595,573
1178,9636,617,593
1180,9676,614,591
1236,9600,604,578
1246,9616,610,583
1216,9560,609,580
1234,9580,609,580
1182,9532,618,587
1196,9548,623,591
1242,9516,609,577
1242,9528,621,588
1224,9512,609,577
1240,9476,617,588
1216,9508,611,578
1242,9472,613,578
1232,9508,613,580
1218,9460,626,591
1220,9500,625,590
1210,9452,610,575
1210,9488,624,590
1258,9456,614,578
1264,9484,623,588
1210,9464,613,578
1254,9440,627,591
1202,9472,615,580
1254,9448,627,593
1228,9492,621,587
1250,9456,639,603
1248,9500,620,587
1258,9468,618,583
1254,9516,617,583
1238,9480,617,583
1254,9520,619,587
1214,9496,631,596
1222,9528,637,603
1272,9504,626,593
1252,9484,626,593
1226,9516,627,595
